"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2019","17.321","17.700","17.700","17.270","11.49K","-2.77%"
"02/28/2019","17.814","17.850","17.875","17.355","10.30K","1.12%"
"02/27/2019","17.617","17.350","17.750","17.330","11.03K","3.36%"
"02/26/2019","17.044","17.000","17.470","17.000","19.76K","0.58%"
"02/25/2019","16.946","16.700","17.125","16.700","14.11K","-1.65%"
"02/22/2019","17.231","17.180","17.520","17.080","7.28K","-1.66%"
"02/21/2019","17.521","17.800","17.900","17.375","12.35K","-3.43%"
"02/20/2019","18.144","17.650","18.250","17.650","16.78K","2.49%"
"02/19/2019","17.703","17.400","17.850","17.300","13.71K","1.57%"
"02/18/2019","17.429","18.200","18.200","17.345","5.42K","-3.71%"
"02/15/2019","18.100","17.700","18.125","17.675","6.08K","1.94%"
"02/14/2019","17.755","18.000","18.325","17.700","13.53K","-1.48%"
"02/13/2019","18.022","17.425","18.150","17.425","11.25K","1.33%"
"02/12/2019","17.785","17.950","18.175","17.580","11.62K","-1.48%"
"02/11/2019","18.053","18.000","18.175","17.725","9.15K","-1.16%"
"02/08/2019","18.264","18.500","18.600","18.225","7.20K","-3.43%"
"02/07/2019","18.912","19.250","19.500","18.745","9.71K","-0.02%"
"02/06/2019","18.916","18.750","19.250","18.750","5.56K","-1.16%"
"02/05/2019","19.138","19.250","19.450","18.800","12.19K","-1.12%"
"02/04/2019","19.355","19.000","19.375","18.650","11.13K","0.29%"
"02/01/2019","19.299","19.400","19.550","19.050","9.45K","-2.79%"
"01/31/2019","19.852","20.000","20.000","19.600","7.53K","-1.63%"
"01/30/2019","20.181","20.600","20.875","20.165","12.48K","-1.97%"
"01/29/2019","20.586","20.175","20.800","19.975","15.44K","0.17%"
"01/28/2019","20.552","21.100","21.100","20.420","13.73K","-1.61%"
"01/25/2019","20.889","21.000","21.000","20.600","14.90K","-1.83%"
"01/24/2019","21.279","21.700","21.825","21.250","10.47K","-4.11%"
"01/23/2019","22.191","22.025","22.350","22.000","10.48K","1.73%"
"01/22/2019","21.813","21.800","21.900","21.650","11.79K","0.18%"
"01/21/2019","21.774","22.110","22.110","21.500","15.02K","-3.67%"
"01/18/2019","22.604","23.200","23.400","22.500","8.35K","-1.70%"
"01/17/2019","22.994","22.450","23.200","22.450","12.87K","4.49%"
"01/16/2019","22.005","22.350","22.350","21.915","8.85K","0.03%"
"01/15/2019","21.999","21.700","22.200","21.700","11.41K","1.49%"
"01/14/2019","21.675","22.325","22.400","21.605","7.97K","-2.61%"
"01/11/2019","22.255","22.300","22.500","22.060","5.84K","2.68%"
"01/10/2019","21.674","21.500","22.075","21.350","9.31K","-0.21%"
"01/09/2019","21.719","22.500","22.600","21.530","8.83K","-1.69%"
"01/08/2019","22.092","21.650","22.310","21.650","8.55K","2.61%"
"01/07/2019","21.531","22.100","22.275","21.350","9.21K","-6.10%"
"01/04/2019","22.930","22.400","22.975","22.400","4.82K","3.03%"
"01/03/2019","22.256","22.400","22.550","22.050","5.93K","-0.97%"
"01/02/2019","22.473","21.950","22.575","21.800","4.83K","2.23%"
"12/31/2018","21.982","22.850","22.850","21.950","1.90K","-3.63%"
"12/28/2018","22.810","23.450","23.600","22.675","5.99K","-2.19%"
"12/27/2018","23.320","23.900","23.900","23.300","13.50K","-3.82%"
"12/24/2018","24.247","24.750","24.750","24.080","3.88K","-2.62%"
"12/21/2018","24.900","24.745","24.920","24.500","11.75K","1.20%"
"12/20/2018","24.605","24.450","24.775","24.100","12.39K","1.63%"
"12/19/2018","24.210","24.000","24.450","24.000","12.63K","2.01%"
"12/18/2018","23.732","24.180","24.215","23.700","13.02K","-3.85%"
"12/17/2018","24.681","24.500","24.895","24.425","12.06K","0.14%"
"12/14/2018","24.646","24.200","24.825","24.200","8.57K","1.73%"
"12/13/2018","24.226","24.450","24.500","24.090","11.20K","1.28%"
"12/12/2018","23.920","23.550","24.250","23.500","10.59K","1.27%"
"12/11/2018","23.621","23.300","23.700","23.275","7.36K","1.60%"
"12/10/2018","23.250","23.100","23.500","23.100","4.95K","0.46%"
"12/07/2018","23.143","23.000","23.325","22.655","11.20K","-0.10%"
"12/06/2018","23.166","23.210","23.400","23.100","8.00K","-2.75%"
"12/05/2018","23.822","24.400","24.475","23.650","11.62K","-2.44%"
"12/04/2018","24.417","25.000","25.000","24.350","5.95K","-2.66%"
"12/03/2018","25.083","25.000","25.700","24.775","7.40K","1.59%"
"11/30/2018","24.691","24.650","24.875","24.600","5.66K","0.24%"
"11/29/2018","24.633","24.600","24.675","24.350","19.82K","1.36%"
"11/28/2018","24.302","24.400","24.555","24.175","9.38K","-3.41%"
"11/27/2018","25.159","24.500","25.250","24.475","17.39K","2.51%"
"11/26/2018","24.543","24.150","24.705","24.000","10.08K","-1.11%"
"11/23/2018","24.819","24.250","25.175","24.250","9.77K","0.44%"
"11/22/2018","24.710","24.150","24.785","23.930","8.99K","0.86%"
"11/21/2018","24.500","24.350","24.550","24.025","14.15K","0.61%"
"11/20/2018","24.352","24.400","24.525","24.200","12.37K","0.83%"
"11/19/2018","24.152","24.425","24.450","24.000","8.11K","-6.95%"
"11/16/2018","25.956","26.850","26.850","25.650","14.55K","-2.70%"
"11/15/2018","26.677","26.300","26.750","25.900","8.29K","1.52%"
"11/14/2018","26.278","26.500","27.000","26.175","5.59K","-0.91%"
"11/13/2018","26.519","26.100","26.600","25.725","9.45K","2.17%"
"11/12/2018","25.955","25.600","26.150","25.500","7.29K","6.70%"
"11/09/2018","24.326","24.600","24.850","24.310","5.44K","-0.42%"
"11/08/2018","24.429","25.000","25.135","24.325","11.06K","0.04%"
"11/07/2018","24.420","24.300","24.575","24.250","3.82K","2.19%"
"11/06/2018","23.896","23.600","23.990","23.500","5.60K","0.37%"
"11/05/2018","23.808","23.650","24.000","23.500","6.55K","-1.96%"
"11/02/2018","24.283","23.900","24.375","23.800","4.72K","2.68%"
"11/01/2018","23.649","24.085","24.105","23.635","4.20K","-2.81%"
"10/31/2018","24.333","24.750","24.850","24.120","5.20K","1.93%"
"10/30/2018","23.873","24.350","24.350","23.775","16.52K","-2.87%"
"10/29/2018","24.578","24.100","24.700","24.000","12.61K","1.22%"
"10/26/2018","24.281","24.550","24.825","24.005","33.84K","-2.35%"
"10/25/2018","24.866","24.950","25.150","24.675","12.77K","-1.56%"
"10/24/2018","25.261","25.675","25.850","25.250","16.49K","-1.58%"
"10/23/2018","25.667","25.700","25.725","25.350","16.54K","-1.71%"
"10/22/2018","26.114","26.450","26.500","26.000","8.60K","-2.77%"
"10/19/2018","26.858","26.250","26.925","26.250","9.94K","3.20%"
"10/18/2018","26.025","26.100","26.400","25.825","10.41K","0.32%"
"10/17/2018","25.942","26.000","26.350","25.575","12.86K","-1.47%"
"10/16/2018","26.328","26.300","26.575","26.100","4.61K","-1.12%"
"10/15/2018","26.625","27.000","27.325","26.275","8.19K","-0.01%"
"10/12/2018","26.628","25.600","26.700","25.600","9.86K","3.37%"
"10/11/2018","25.759","26.000","26.100","25.350","7.43K","-1.76%"
"10/10/2018","26.220","26.750","26.925","26.125","6.67K","-2.29%"
"10/09/2018","26.835","27.300","27.400","26.695","7.24K","-1.41%"
"10/08/2018","27.218","27.625","27.700","27.135","9.55K","-2.45%"
"10/05/2018","27.902","27.800","28.000","27.300","6.26K","1.57%"
"10/04/2018","27.471","27.500","27.800","27.050","8.58K","1.32%"
"10/03/2018","27.114","27.000","27.475","26.825","8.69K","-0.52%"
"10/02/2018","27.257","28.000","28.350","27.050","7.50K","-0.68%"
"10/01/2018","27.443","27.250","27.800","26.585","9.20K","0.42%"
"09/28/2018","27.329","27.850","27.995","27.200","5.60K","-0.90%"
"09/27/2018","27.577","27.750","28.200","27.450","9.63K","-2.42%"
"09/26/2018","28.262","28.850","28.850","27.990","12.43K","-3.32%"
"09/25/2018","29.232","29.400","29.650","28.725","12.74K","-0.04%"
"09/24/2018","29.244","29.150","29.675","29.150","9.89K","1.81%"
"09/21/2018","28.724","28.450","29.000","28.050","8.34K","0.47%"
"09/20/2018","28.591","28.850","29.250","28.085","15.45K","0.95%"
"09/19/2018","28.322","27.500","28.430","27.375","7.94K","3.33%"
"09/18/2018","27.410","27.950","28.050","27.275","7.20K","-2.38%"
"09/17/2018","28.077","27.500","28.275","27.500","7.66K","4.26%"
"09/14/2018","26.929","25.750","27.425","25.750","8.12K","0.45%"
"09/13/2018","26.808","27.375","27.750","26.470","13.71K","-2.50%"
"09/12/2018","27.494","28.000","28.210","27.350","10.19K","-4.48%"
"09/11/2018","28.782","29.150","29.200","28.120","7.32K","-1.18%"
"09/10/2018","29.125","28.000","29.125","28.000","9.45K","4.06%"
"09/07/2018","27.989","27.450","28.260","27.450","4.82K","1.95%"
"09/06/2018","27.454","27.450","27.560","27.375","6.36K","1.61%"
"09/05/2018","27.019","26.800","27.150","26.475","4.81K","1.15%"
"09/04/2018","26.712","26.600","27.170","26.505","6.67K","1.80%"
"09/03/2018","26.239","26.040","26.435","25.935","6.10K","1.56%"
"08/31/2018","25.837","26.350","26.350","25.800","5.25K","-1.12%"
"08/30/2018","26.130","26.250","26.450","25.950","7.41K","1.01%"
"08/29/2018","25.868","25.150","26.080","25.150","8.77K","2.00%"
"08/28/2018","25.360","25.325","25.600","25.300","12.83K","-0.20%"
"08/27/2018","25.411","25.200","25.450","25.200","0.22K","1.75%"
"08/24/2018","24.975","24.995","25.050","24.730","5.88K","0.87%"
"08/23/2018","24.760","24.615","24.855","24.615","7.26K","1.28%"
"08/22/2018","24.448","24.500","24.725","24.360","5.70K","0.17%"
"08/21/2018","24.406","24.350","24.685","24.300","3.17K","0.94%"
"08/20/2018","24.179","24.050","24.225","23.820","6.56K","0.11%"
"08/17/2018","24.153","24.050","24.225","24.050","5.42K","1.34%"
"08/16/2018","23.833","23.500","24.020","23.500","8.91K","1.34%"
"08/15/2018","23.519","23.775","23.775","23.450","4.50K","-0.86%"
"08/14/2018","23.724","23.605","24.000","23.605","4.12K","0.95%"
"08/13/2018","23.500","23.125","23.550","23.125","3.50K","2.71%"
"08/10/2018","22.881","22.560","23.025","22.550","3.97K","0.74%"
"08/09/2018","22.713","22.500","22.850","22.375","9.64K","0.50%"
"08/08/2018","22.599","22.675","22.925","22.510","8.22K","-0.05%"
"08/07/2018","22.611","22.500","22.825","22.500","7.92K","0.49%"
"08/06/2018","22.500","22.150","22.500","22.150","4.78K","1.07%"
"08/03/2018","22.261","22.000","22.275","22.000","4.06K","1.48%"
"08/02/2018","21.936","21.900","22.025","21.840","5.18K","0.02%"
"08/01/2018","21.932","21.900","21.995","21.825","4.11K","-0.82%"
"07/31/2018","22.113","22.070","22.175","22.000","1.89K","0.24%"
"07/30/2018","22.059","21.800","22.075","21.800","8.13K","0.76%"
"07/27/2018","21.892","21.970","22.000","21.875","6.67K","-1.00%"
"07/26/2018","22.113","21.575","22.150","21.765","6.54K","-0.27%"
"07/25/2018","22.172","22.285","22.290","22.125","6.65K","0.34%"
"07/24/2018","22.097","22.025","22.140","22.000","6.64K","0.31%"
"07/23/2018","22.028","22.000","22.185","21.980","6.40K","0.70%"
"07/20/2018","21.874","22.050","22.100","21.825","7.34K","-1.26%"
"07/19/2018","22.153","22.280","22.350","21.900","9.09K","0.07%"
"07/18/2018","22.138","21.945","22.155","21.820","6.40K","1.31%"
"07/17/2018","21.852","21.825","22.050","21.800","8.37K","-0.77%"
"07/16/2018","22.022","22.475","22.570","21.895","7.97K","-1.09%"
"07/13/2018","22.264","22.100","22.325","21.950","5.24K","1.33%"
"07/12/2018","21.971","22.300","22.375","21.900","6.69K","-2.70%"
"07/11/2018","22.580","22.500","22.675","22.410","4.89K","-0.66%"
"07/10/2018","22.731","22.895","23.000","22.675","2.31K","0.00%"
"07/09/2018","22.732","22.525","22.750","22.450","3.28K","1.68%"
"07/06/2018","22.356","22.525","22.550","22.300","3.56K","-0.48%"
"07/05/2018","22.463","22.250","22.600","22.125","8.15K","0.95%"
"07/04/2018","22.251","22.350","22.385","22.200","3.91K","-0.14%"
"07/03/2018","22.282","22.500","22.575","22.200","7.93K","0.37%"
"07/02/2018","22.200","21.970","22.315","21.970","2.91K","1.51%"
"06/29/2018","21.870","21.805","21.950","21.750","2.50K","-0.41%"
"06/28/2018","21.960","22.050","22.150","21.900","6.01K","-0.36%"
"06/27/2018","22.039","21.650","22.125","21.650","9.11K","2.69%"
"06/26/2018","21.461","21.425","21.650","21.375","8.18K","-0.62%"
"06/25/2018","21.594","21.530","21.650","21.370","12.99K","-0.41%"
"06/22/2018","21.682","21.500","21.845","21.500","4.45K","0.51%"
"06/21/2018","21.572","21.400","21.600","21.325","11.53K","0.37%"
"06/20/2018","21.492","21.750","21.800","21.495","5.54K","-0.97%"
"06/19/2018","21.702","21.900","22.050","21.625","8.09K","-2.13%"
"06/18/2018","22.175","21.600","22.190","21.600","3.66K","1.91%"
"06/15/2018","21.760","22.400","22.400","21.675","3.87K","-3.24%"
"06/14/2018","22.488","22.425","22.850","22.250","5.71K","0.44%"
"06/13/2018","22.389","21.900","22.420","21.850","8.65K","2.75%"
"06/12/2018","21.790","21.550","21.825","21.450","4.64K","2.11%"
"06/11/2018","21.339","21.350","21.425","21.150","2.94K","-0.91%"
"06/08/2018","21.536","21.850","21.925","21.500","2.72K","-0.53%"
"06/07/2018","21.650","21.400","21.725","21.400","2.25K","1.59%"
"06/06/2018","21.311","21.650","21.735","21.285","6.64K","-0.76%"
"06/05/2018","21.475","22.000","22.250","21.375","6.41K","-2.15%"
"06/04/2018","21.947","22.150","22.200","21.800","4.32K","0.88%"
"06/01/2018","21.755","22.150","22.185","21.650","5.23K","-3.74%"
"05/31/2018","22.600","22.900","23.175","22.200","3.74K","-2.11%"
"05/30/2018","23.087","22.700","23.100","22.650","6.66K","1.30%"
"05/29/2018","22.790","22.200","22.800","22.160","10.29K","3.80%"
"05/28/2018","21.956","21.800","22.050","21.800","0.43K","0.17%"
"05/25/2018","21.918","22.350","22.405","21.725","5.73K","-3.63%"
"05/24/2018","22.743","22.975","23.050","22.495","6.14K","-0.05%"
"05/23/2018","22.754","22.625","22.875","22.540","6.19K","-0.93%"
"05/22/2018","22.968","22.775","23.000","22.715","5.23K","2.92%"
"05/21/2018","22.316","21.900","22.425","21.850","3.49K","1.19%"
"05/18/2018","22.053","22.140","22.250","22.000","8.67K","-0.85%"
"05/17/2018","22.242","21.900","22.350","21.900","10.08K","3.09%"
"05/16/2018","21.575","21.325","21.800","21.225","6.47K","-0.54%"
"05/15/2018","21.692","21.555","22.025","21.350","8.55K","0.44%"
"05/14/2018","21.597","21.225","21.675","21.150","5.31K","1.67%"
"05/11/2018","21.242","21.000","21.350","21.000","4.95K","1.69%"
"05/10/2018","20.890","21.025","21.125","20.725","3.59K","0.25%"
"05/09/2018","20.837","21.000","21.225","20.815","5.15K","0.77%"
"05/08/2018","20.677","20.600","21.075","20.525","3.48K","0.13%"
"05/07/2018","20.650","20.475","20.650","20.475","0.47K","1.23%"
"05/04/2018","20.400","19.950","20.500","19.950","2.95K","2.53%"
"05/03/2018","19.896","20.050","20.080","19.750","2.47K","0.10%"
"05/02/2018","19.876","20.225","20.300","19.850","8.44K","-1.41%"
"05/01/2018","20.160","20.325","20.525","20.075","5.42K","-2.15%"
"04/30/2018","20.604","20.250","20.600","20.100","2.10K","1.76%"
"04/27/2018","20.248","20.020","20.275","19.850","8.18K","0.40%"
"04/26/2018","20.168","19.975","20.250","19.930","8.02K","1.49%"
"04/25/2018","19.871","19.600","19.940","19.575","4.18K","0.95%"
"04/24/2018","19.684","20.000","20.050","19.625","7.46K","-1.29%"
"04/23/2018","19.942","19.700","20.100","19.700","8.91K","0.85%"
"04/20/2018","19.774","19.850","20.075","19.620","4.97K","0.05%"
"04/19/2018","19.764","19.600","20.000","19.485","8.76K","2.14%"
"04/18/2018","19.350","19.075","19.370","19.050","4.24K","1.39%"
"04/17/2018","19.084","19.050","19.375","18.975","10.27K","-1.83%"
"04/16/2018","19.440","19.500","19.670","19.200","8.59K","-0.82%"
"04/13/2018","19.600","19.325","19.700","19.325","3.97K","1.97%"
"04/12/2018","19.222","19.225","19.290","19.065","4.30K","-0.38%"
"04/11/2018","19.295","18.800","19.400","18.750","3.69K","2.33%"
"04/10/2018","18.855","18.750","18.950","18.675","2.68K","1.16%"
"04/09/2018","18.639","18.000","18.675","18.000","2.63K","2.64%"
"04/06/2018","18.159","17.960","18.225","17.950","2.97K","0.02%"
"04/05/2018","18.155","18.105","18.200","18.050","6.82K","-0.21%"
"04/04/2018","18.193","18.150","18.200","18.080","1.74K","0.79%"
"04/03/2018","18.050","18.050","18.075","17.825","2.34K","-0.86%"
"03/29/2018","18.206","18.275","18.300","18.150","1.33K","-1.02%"
"03/28/2018","18.393","18.400","18.700","18.350","17.19K","-0.54%"
"03/27/2018","18.493","17.870","18.500","17.860","13.26K","2.86%"
"03/26/2018","17.979","18.250","18.250","17.800","9.35K","-2.57%"
"03/23/2018","18.453","18.650","18.665","18.395","8.75K","-2.98%"
"03/22/2018","19.019","19.200","19.225","18.675","9.25K","-1.84%"
"03/21/2018","19.375","19.400","19.550","19.325","8.12K","1.11%"
"03/20/2018","19.163","18.900","19.275","18.850","8.61K","2.27%"
"03/19/2018","18.737","19.000","19.000","18.660","5.31K","0.31%"
"03/16/2018","18.679","18.750","18.925","18.600","12.25K","-1.27%"
"03/15/2018","18.920","18.650","19.200","18.425","10.32K","2.76%"
"03/14/2018","18.411","19.005","19.130","18.400","11.67K","-6.04%"
"03/13/2018","19.595","19.900","20.000","19.300","10.85K","-1.16%"
"03/12/2018","19.825","20.050","21.150","19.570","17.48K","4.69%"
"03/09/2018","18.937","18.600","19.000","18.600","10.18K","3.59%"
"03/08/2018","18.280","17.800","18.450","17.800","9.19K","2.68%"
"03/07/2018","17.803","17.400","17.850","17.400","10.86K","-0.04%"
"03/06/2018","17.811","17.300","17.900","17.300","4.57K","1.55%"
"03/05/2018","17.540","17.250","17.600","16.775","8.66K","-2.15%"
"03/02/2018","17.925","17.255","17.975","17.255","6.57K","2.18%"
"03/01/2018","17.542","17.400","18.000","17.400","4.42K","1.11%"
"02/28/2018","17.350","17.650","17.750","17.300","4.42K","-9.56%"
"02/27/2018","19.185","18.850","19.200","18.270","35.60K","3.13%"
"02/26/2018","18.602","19.600","19.675","18.550","23.99K","-10.18%"
"02/23/2018","20.710","20.100","21.200","20.100","20.67K","3.92%"
"02/22/2018","19.928","19.675","20.125","19.525","14.23K","0.62%"
"02/21/2018","19.806","19.800","20.075","19.575","16.68K","-0.41%"
"02/20/2018","19.888","19.500","19.900","19.325","8.10K","3.69%"
"02/19/2018","19.181","18.950","19.250","18.825","14.38K","5.37%"
"02/16/2018","18.204","18.090","18.330","17.975","9.33K","2.41%"
"02/15/2018","17.775","18.000","18.000","17.750","5.81K","-2.08%"
"02/14/2018","18.153","18.050","18.245","17.950","10.77K","-0.86%"
"02/13/2018","18.310","18.250","18.500","18.225","8.22K","1.98%"
"02/12/2018","17.955","17.650","18.000","17.550","9.19K","0.30%"
"02/09/2018","17.901","17.825","17.990","17.675","6.34K","0.02%"
"02/08/2018","17.898","18.150","18.200","17.700","6.94K","-1.99%"
"02/07/2018","18.262","18.150","18.580","18.050","8.25K","2.27%"
"02/06/2018","17.857","17.350","18.000","17.300","6.00K","1.32%"
"02/05/2018","17.624","18.050","18.050","17.550","3.73K","-3.08%"
"02/02/2018","18.185","18.250","18.300","18.050","5.43K","-0.36%"
"02/01/2018","18.250","18.500","18.800","18.100","12.61K","1.67%"
"01/31/2018","17.950","17.625","18.025","17.625","5.31K","3.45%"
"01/30/2018","17.351","17.425","17.600","17.300","4.51K","-0.77%"
"01/29/2018","17.486","17.975","17.975","17.330","19.29K","-2.06%"
"01/26/2018","17.853","18.100","18.200","17.725","6.94K","0.40%"
"01/25/2018","17.781","17.675","17.900","17.600","3.36K","-0.45%"
"01/24/2018","17.862","18.100","18.180","17.700","9.46K","-2.04%"
"01/23/2018","18.234","18.650","18.675","18.175","7.43K","-1.65%"
"01/22/2018","18.539","18.175","18.625","18.100","6.82K","1.99%"
"01/19/2018","18.177","18.325","18.400","18.175","5.45K","-0.67%"
"01/18/2018","18.300","18.075","18.400","18.050","7.76K","-0.89%"
"01/17/2018","18.465","18.850","18.850","18.400","8.71K","-2.81%"
"01/16/2018","18.999","19.180","19.275","18.875","5.74K","-0.92%"
"01/15/2018","19.175","19.400","19.400","19.075","6.58K","-3.42%"
"01/12/2018","19.854","19.550","19.925","19.540","8.98K","2.70%"
"01/11/2018","19.332","19.425","19.550","19.260","6.94K","-0.92%"
"01/10/2018","19.512","19.250","19.650","19.200","4.31K","0.34%"
"01/09/2018","19.446","19.200","19.635","19.200","3.61K","2.03%"
"01/08/2018","19.059","19.025","19.190","19.000","3.19K","0.70%"
"01/05/2018","18.927","19.025","19.025","18.850","4.84K","-1.42%"
"01/04/2018","19.200","19.400","19.400","19.065","4.31K","-0.57%"
"01/03/2018","19.310","19.250","19.400","19.150","3.70K","-0.61%"
